RecordNumber,CustomerId,LastName,RiskScore,Location,Gender,Age,LoyaltyYears,AccountBalance,ProductCount ,HasCreditCard,ActiveStatus,IncomeEstimate,HasComplaint,ComplaintSatisfaction,CardType,CreditCardPoints,Retention
9578,5808098,HEDA,936,Israel,1,52,6,74922,1,1,0,128274,1,4,Elite Card,1400,0
9579,5811102,RAMIL,711,UK,0,42,6,78487.9,2,0,1,82681,0,1,Gold Card,1425,1
9580,5641682,KROUT,914,Israel,1,54,5,90551.6,2,1,1,197667,0,6,Elite Card,1700,1
9581,5780541,POGGIO,850,UK,1,45,2,76090.1,1,1,0,229904,0,1,Gold Card,616,1
9582,5710719,TRACZ,803,UK,0,32,3,0,2,1,1,247297,0,3,Gold Card,1603,1
9583,5742659,CRAWFIS,550,UK,0,57,5,79171.1,1,1,1,30551,0,6,Elite Card,1675,1
9584,5729076,AARRIS,552,USA,0,35,5,65588.5,1,1,0,59313,0,3,Gold Card,432,1
9585,5610303,PACANA,522,Israel,1,42,0,67013.9,1,1,1,29119,1,5,Titanium Card,487,0
9586,5610911,SLASON,678,USA,0,29,13,53238.8,2,1,1,191966,0,6,Elite Card,734,1
9587,5787150,OMAHEN,513,UK,1,27,0,0,1,0,1,30763,0,3,Gold Card,943,1
9588,5654686,RUZ,698,Israel,0,73,4,63368.2,1,1,0,264367,0,5,Titanium Card,930,1
9589,5746650,RICHBURG,584,Israel,0,45,11,118485.7,1,1,0,157520,0,4,Elite Card,1641,1
9590,5671158,KULM,688,UK,1,77,3,55411.1,1,1,1,41396,0,5,Elite Card,1335,1
9591,5595017,JAYCOX,830,Israel,0,31,10,74377.3,1,1,1,181609,0,1,Gold Card,1596,1
9592,5650225,LINDEMAN,796,USA,1,36,13,55343.8,1,1,0,151634,0,4,Titanium Card,1257,1
9593,5767783,MUNGIA,645,Israel,1,29,12,83007.3,1,0,0,171387,0,1,Titanium Card,951,1
9594,5774115,SHIR,690,UK,1,70,2,87101.7,1,0,1,34143,0,4,Titanium Card,1272,1
9595,5621212,TAYSOM,796,UK,1,46,11,0,2,1,1,10512,0,1,Titanium Card,472,1
9596,5724732,ATKINSON,621,UK,0,65,15,0,2,1,1,121948,0,1,Gold Card,1020,1
9597,5756742,DEBENPORT,573,UK,1,31,11,81236.3,1,1,0,221282,0,2,Elite Card,926,1
9598,5731764,FADGEN,581,UK,1,25,15,0,2,1,1,9266,0,5,Elite Card,764,1
9599,5667683,SCHLOTZHAUER,606,UK,1,27,15,57928.9,1,0,0,89062,0,3,Debit Card,734,1
9600,5690619,RAVIS,849,Israel,1,25,14,53015.4,1,0,1,236472,0,5,Gold Card,1130,1
9601,5572121,GROTEGUT,592,Israel,1,45,0,87355.8,1,0,1,113528,1,3,Debit Card,741,0
9602,5798297,CANEPA,719,UK,0,26,6,59959.7,1,1,0,204810,0,6,Gold Card,824,1
9603,5605006,MANTELLO,680,Israel,1,55,6,63818,1,0,0,146909,1,4,Debit Card,1256,0
9604,5699975,ORTMEYER,725,UK,1,29,3,0,2,0,1,54400,0,4,Gold Card,568,1
9605,5687415,ANDROSKO,734,UK,0,33,2,103365,2,1,1,279096,0,3,Titanium Card,1706,1
9606,5733821,VALLUZZI,769,UK,0,28,9,0,2,0,0,264229,0,1,Elite Card,1422,1
9607,5678870,BADALI,583,UK,0,47,6,79046,2,0,0,123175,0,5,Gold Card,1516,1
9608,5806994,BENNANI,724,UK,1,22,13,0,1,1,1,227887,0,4,Gold Card,678,1
9609,5640130,BONIELLO,773,USA,1,37,10,0,2,1,0,213431,0,5,Titanium Card,958,1
9610,5676082,SAYE,729,UK,1,30,0,0,2,1,0,54836,0,2,Debit Card,900,1
9611,5813590,KREUTNER,439,UK,1,48,8,0,3,0,1,194963,0,1,Elite Card,732,1
9612,5588069,BRATTA,630,USA,0,45,13,86974,1,1,0,32950,0,6,Debit Card,1155,1
9613,5795136,SPILKA,732,UK,0,40,5,0,2,1,0,80216,0,3,Titanium Card,591,1
9614,5738309,CRICK,589,UK,1,35,10,0,3,0,0,267100,1,4,Titanium Card,1614,0
9615,5617467,BOOTH,806,UK,0,36,14,0,2,0,1,256559,0,6,Elite Card,393,1
9616,5666854,LANCY,740,USA,0,44,12,0,2,1,0,226203,1,4,Debit Card,944,0
9617,5664682,QUESNELL,682,USA,0,35,15,40781.4,1,0,0,124426,0,4,Gold Card,550,1
9618,5585628,ACHEE,676,Israel,1,43,3,60129.6,2,1,0,85596,0,6,Titanium Card,1774,1
9619,5694806,HEEMAN,603,UK,0,30,12,63672.1,1,1,1,68632,0,6,Elite Card,832,1
9620,5781047,ZARAGOZA,690,Israel,0,30,14,66645.2,1,1,1,265323,0,1,Debit Card,1090,1
9621,5622312,CREASY,535,USA,1,36,6,67646.9,1,0,1,133257,0,1,Debit Card,778,1
9622,5640803,OLIVELLA,736,Israel,1,33,6,47027.4,1,0,0,132889,0,1,Titanium Card,1459,1
9623,5619678,RUTLER,579,UK,1,32,11,74807.7,1,1,0,39392,0,4,Gold Card,1476,1
9624,5797338,KALAJ,553,UK,1,51,4,103029.3,1,1,0,44380,0,3,Titanium Card,1515,1
9625,5669686,BARRES,315,UK,1,45,9,74065.9,1,1,1,258481,1,1,Titanium Card,1206,0
9626,5733145,WOJICK,551,Israel,1,46,8,87915.4,2,1,1,237055,1,2,Gold Card,1162,0
9627,5666513,HWEE,763,USA,0,18,2,91516.9,1,0,1,173599,0,2,Elite Card,1437,1
9628,5689727,WILMOT,592,USA,1,34,6,102210.8,1,1,0,89891,0,3,Titanium Card,1200,1
9629,5596718,STRATEN,638,UK,1,18,15,0,2,1,1,66566,0,2,Debit Card,1638,1
9630,5603150,MUSCA,535,USA,0,52,9,80833.4,1,0,1,119537,0,2,Titanium Card,1070,1
9631,5801824,DICENZO,744,UK,0,36,5,73052,2,1,1,77255,0,1,Titanium Card,706,1
9632,5566509,VINCES,545,UK,1,35,7,35715.5,1,1,0,94246,0,5,Gold Card,1566,1
9633,5792343,MERSKI,837,Israel,0,26,4,38668.9,1,1,0,135519,0,6,Debit Card,1412,1
9634,5668662,FOLSE,671,UK,0,21,4,75333.8,1,1,0,60701,0,3,Gold Card,1178,1
9635,5581882,HALLIGAN,691,UK,0,19,5,0,2,1,0,77431,0,4,Debit Card,1664,1
9636,5659012,DOBBERSTEIN,597,UK,0,55,6,0,1,0,0,98200,1,4,Titanium Card,1112,0
9637,5614134,GRUEN,657,Israel,1,48,0,93315.8,1,1,1,1001,1,1,Gold Card,1041,0
9638,5805173,POLEY,774,UK,0,27,7,100860.1,1,1,1,258655,0,1,Titanium Card,1422,1
9639,5662530,ARGYLE,794,Israel,1,59,13,80998.7,2,0,1,159092,1,1,Gold Card,487,0
9640,5652465,ARCHBALD,730,USA,0,41,11,69010.3,2,1,1,266433,0,1,Debit Card,559,1
9641,5648365,IMHOLTE,729,UK,0,34,1,0,1,1,0,287280,0,1,Titanium Card,1581,1
9642,5684258,KEAYS,714,UK,0,25,4,0,2,1,1,143529,0,3,Elite Card,397,1
9643,5581259,GOODERHAM,690,USA,1,44,3,71125.2,1,1,0,260664,0,3,Gold Card,982,1
9644,5709791,PRUESS,527,UK,0,49,14,0,2,1,1,169634,0,4,Gold Card,436,1
9645,5728883,DIMICH,442,UK,0,39,5,0,2,1,1,224422,0,1,Elite Card,925,1
9646,5642923,BILZ,731,UK,0,27,14,70726.1,1,0,0,149306,0,3,Gold Card,583,1
9647,5603683,CASPARI,801,USA,0,61,1,46405.4,1,1,0,146840,1,1,Debit Card,1414,0
9648,5680279,PATERNI,683,UK,0,40,6,0,2,0,1,135,0,3,Debit Card,1538,1
9649,5797400,CHRYSTAL,613,Israel,0,32,3,64134.9,1,0,0,241732,0,5,Debit Card,1479,1
9650,5788252,HEERSINK,787,UK,1,33,9,0,2,1,1,499,0,2,Titanium Card,886,1
9651,5647516,NAPORA,876,USA,1,40,11,0,2,1,0,99427,0,1,Elite Card,1342,1
9652,5582188,FEMMER,511,UK,0,38,7,85212.3,1,1,0,245215,0,2,Elite Card,1678,1
9653,5727970,FOSBENNER,515,UK,1,35,9,0,1,1,0,255499,1,1,Gold Card,1351,0
9654,5737050,SETTINERI,518,Israel,1,66,2,91545.6,1,1,1,189217,0,5,Elite Card,681,1
9655,5773147,BURRISS,847,USA,0,26,7,0,2,0,0,80155,0,6,Gold Card,1275,1
9656,5670385,AKSOY,590,UK,0,43,10,37184.3,2,1,0,40380,0,2,Gold Card,1033,1
9657,5604274,ZEBELL,720,Israel,1,40,6,56281.1,1,0,1,78472,0,4,Elite Card,883,1
9658,5740196,SARIANO,625,UK,1,34,11,55441.1,1,1,1,175328,0,3,Elite Card,703,1
9659,5712756,MCGARVIN,715,UK,1,37,10,0,2,1,1,189395,0,5,Elite Card,428,1
9660,5752800,SHESKEY,808,Israel,1,38,3,58538.2,2,1,1,96920,0,1,Debit Card,1288,1
9661,5590235,MCGLIN,539,UK,1,39,1,0,2,1,0,133824,0,3,Gold Card,871,1
9662,5742661,GABAY,742,UK,0,31,0,0,2,0,0,125128,0,3,Titanium Card,660,1
9663,5661414,KESLER,730,USA,1,30,5,0,2,1,1,185997,0,3,Elite Card,919,1
9664,5609373,GASSMAN,580,Israel,1,41,13,63529.2,2,0,1,145478,0,4,Elite Card,734,1
9665,5595654,OLLIVER,770,Israel,1,25,3,61898.4,1,1,0,219231,0,5,Titanium Card,649,1
9666,5746487,BORIACK,592,UK,1,36,2,0,2,1,1,27707,0,4,Elite Card,824,1
9667,5783485,GUALANDI,777,USA,1,36,5,0,2,1,0,142514,0,5,Debit Card,1657,1
9668,5696897,WAGENHEIM,589,UK,0,46,6,0,1,0,1,181763,0,4,Titanium Card,1551,1
9669,5752748,BLANKINSHIP,724,USA,0,24,11,0,2,1,1,115571,0,3,Titanium Card,662,1
9670,5598326,SEYLLER,684,UK,0,44,12,0,1,1,0,237074,0,1,Gold Card,1288,1
9671,5651642,KNOCKEL,856,UK,0,39,12,0,2,1,0,220560,0,6,Elite Card,1455,1
9672,5636304,YENNI,635,Israel,0,82,3,45563.9,2,1,1,213850,0,2,Elite Card,802,1
9673,5724005,FOLSTAD,710,Israel,1,24,8,51104.3,2,1,1,278224,0,6,Gold Card,421,1
9674,5786145,FITZSIMONDS,683,UK,0,52,5,0,2,0,0,233806,0,6,Elite Card,1173,1
9675,5579490,SCHLETT,603,UK,1,22,15,0,2,1,1,182333,0,1,Gold Card,1674,1
9676,5640168,LAMBROSE,803,USA,1,48,14,40250,1,1,0,60335,0,3,Gold Card,631,1
9677,5721837,VOLLKOMMER,678,UK,1,28,0,0,1,1,1,113255,0,4,Gold Card,904,1
9678,5566547,QUAGLIO,771,Israel,0,39,1,58697.9,1,0,1,280413,1,4,Debit Card,1360,0
9679,5719473,TORRACA,700,USA,1,23,8,0,2,0,0,175760,0,2,Gold Card,1123,1
9680,5606514,ZARZYCKI,503,UK,0,18,2,0,2,1,0,5180,0,6,Elite Card,1340,1
9681,5656582,CATAUDELLA,687,UK,0,44,11,0,2,1,0,73315,0,1,Debit Card,1105,1
9682,5607489,SLOW,694,USA,1,54,13,86645.8,1,1,1,17745,0,4,Elite Card,1342,1
9683,5696118,KIEFEL,663,Israel,1,41,3,105154.4,2,1,0,244230,0,1,Gold Card,580,1
9684,5608513,DIMOU,692,UK,0,27,13,0,2,0,1,54810,0,2,Elite Card,919,1
9685,5636842,DESSO,805,UK,1,36,3,59517.7,1,1,0,10438,0,3,Titanium Card,1714,1
9686,5644367,LUNNEN,597,UK,1,51,5,92550.1,1,0,0,16243,0,4,Elite Card,854,1
9687,5708873,SOBY,766,UK,0,57,7,69153.2,2,1,1,120408,0,4,Titanium Card,1170,1
9688,5772312,BOLOGNESE,859,UK,0,25,6,50332.8,1,1,0,33276,0,2,Gold Card,544,1
9689,5731678,FARDEN,830,UK,1,73,10,112963.6,1,1,1,279502,0,3,Elite Card,1112,1
9690,5729452,AVANCE,784,UK,0,62,10,74239.7,2,1,0,158572,0,4,Gold Card,1020,1
9691,5793524,RINGSTAD,899,UK,0,31,6,94925.7,2,0,1,102590,1,6,Debit Card,811,0
9692,5755094,PIETRYGA,806,UK,0,37,13,82207.6,2,1,1,124302,0,6,Gold Card,1436,1
9693,5694499,HESSELMAN,548,USA,1,46,15,77021.7,1,1,0,294386,0,2,Gold Card,1124,1
9694,5729554,HYLE,593,Israel,0,41,12,111515.8,1,0,0,140159,1,2,Elite Card,969,0
9695,5660622,CEBOLLERO,603,UK,1,18,0,51924.4,2,1,0,225479,0,4,Elite Card,436,1
9696,5660559,NEBENZAHL,787,Israel,1,44,11,90530.4,1,0,1,69785,0,6,Elite Card,1218,1
9697,5639610,SCOTCH,553,UK,0,38,9,65009.4,1,1,1,298708,0,2,Gold Card,1602,1
9698,5610795,KOTULAK,519,Israel,1,42,13,85030.4,2,0,0,119338,1,1,Elite Card,1184,0
9699,5771878,ROPPE,795,UK,1,52,8,70773.6,1,0,0,175340,0,3,Elite Card,1628,1
9700,5571301,BERKENPAS,769,UK,1,20,1,0,2,1,0,230975,0,3,Titanium Card,954,1
9701,5798150,PENCAK,651,USA,1,38,14,95787,2,1,1,95296,0,1,Gold Card,1322,1
9702,5637812,MUSCOTT,679,USA,1,29,14,82989,1,1,0,189379,0,2,Debit Card,1275,1
9703,5689725,ORPIN,665,USA,1,37,1,57337.5,1,1,1,110884,0,3,Debit Card,493,1
9704,5668169,BARTELL,698,Israel,0,44,10,74062.7,2,1,1,97018,0,2,Gold Card,1027,1
9705,5761076,CHARITE,687,UK,0,29,14,0,2,1,0,235609,0,1,Elite Card,1077,1
9706,5572538,JABLON,683,USA,0,37,13,0,2,0,1,162566,0,2,Debit Card,1677,1
9707,5756870,CHEATEM,473,UK,0,22,9,0,2,1,0,133240,0,3,Gold Card,847,1
9708,5688980,BRITCH,612,UK,0,31,10,76781.1,1,1,1,56511,0,2,Gold Card,1646,1
9709,5605250,RHUDE,711,Israel,0,18,12,74362.2,2,0,0,159491,0,2,Elite Card,464,1
9710,5684392,SHELNUT,674,UK,0,62,9,91958,1,1,1,126712,0,5,Gold Card,1090,1
9711,5625222,HIND,570,Israel,1,41,13,81536.4,2,0,0,50998,0,3,Titanium Card,1231,1
9712,5647219,LICCIONE,583,Israel,1,31,3,80391,1,0,1,30736,0,4,Gold Card,874,1
9713,5703671,ANZALDUA,598,UK,0,33,11,0,2,1,1,296740,0,6,Debit Card,1267,1
9714,5623968,MANVILLE,764,UK,1,31,5,31013.8,1,1,1,145030,0,3,Elite Card,1548,1
9715,5681551,BAUER,784,USA,1,58,5,70315.8,1,1,1,69067,0,1,Elite Card,1344,1
9716,5763600,KOOYMAN,630,USA,0,36,9,0,2,1,0,148424,0,6,Elite Card,1641,1
9717,5707870,SEIJAS,820,Israel,0,45,10,77153.8,3,1,1,278399,1,2,Debit Card,684,0
9718,5656196,BAALMAN,818,USA,0,28,0,96931,1,0,1,297511,0,5,Elite Card,1105,1
9719,5705999,BARGO,732,USA,1,56,11,87385.6,2,1,0,179023,1,1,Elite Card,930,0
9720,5725364,PODEMSKI,523,Israel,1,44,8,85532.5,1,0,0,224421,1,2,Debit Card,1134,0
9721,5622247,SOLADA,849,UK,0,34,13,110351.1,1,1,0,18492,0,3,Debit Card,1584,1
9722,5725241,WEYMER,563,UK,1,39,6,55809.6,1,1,1,49868,0,5,Debit Card,519,1
9723,5697109,DISRUD,758,UK,1,40,15,0,2,1,1,3365,0,4,Debit Card,1390,1
9724,5613478,DETMAR,521,UK,1,30,13,83693.4,1,0,0,130179,0,2,Elite Card,1209,1
9725,5804514,VANDEMORE,574,UK,0,35,15,66836.5,2,1,1,19060,0,5,Elite Card,1527,1
9726,5712779,FULNER,580,UK,0,35,9,0,2,1,0,61942,1,1,Elite Card,1513,0
9727,5663737,YACOUBIAN,870,USA,1,38,14,92100.4,1,1,1,266035,0,3,Debit Card,1684,1
9728,5809419,LENSKI,548,UK,1,42,15,0,1,0,1,285995,1,3,Elite Card,1250,0
9729,5765709,PETROW,622,Israel,1,46,15,63989.5,1,0,1,172893,1,2,Gold Card,1015,0
9730,5615435,HAMERNICK,611,UK,1,22,4,0,2,1,1,255148,0,6,Debit Card,775,1
9731,5639766,FEICHTINGER,654,Israel,1,46,8,91238.9,1,0,1,283715,0,1,Titanium Card,1512,1
9732,5629731,CHREST,690,Israel,1,21,8,68406,1,1,0,244886,0,4,Titanium Card,1440,1
9733,5624086,TREGONING,688,USA,1,48,2,0,2,0,1,143344,0,3,Titanium Card,1652,1
9734,5790928,SMIECINSKI,816,UK,0,61,0,0,2,1,1,112908,0,3,Gold Card,1515,1
9735,5585191,DUNSTON,761,Israel,0,74,4,51571.3,2,1,1,31322,0,2,Gold Card,1225,1
9736,5768885,HUGHLEY,755,UK,1,38,3,73948.8,2,1,1,242768,1,2,Debit Card,1142,0
9737,5645527,RUHMANN,670,USA,0,73,4,101117.1,1,0,1,74968,0,6,Gold Card,655,1
9738,5742952,KUYKENDALL,712,USA,1,18,5,0,3,1,0,160939,0,4,Titanium Card,1016,1
9739,5665083,YEARTY,726,UK,0,31,5,0,1,0,0,49294,1,2,Titanium Card,982,0
9740,5797975,RINGQUIST,704,UK,0,18,8,0,2,1,0,269413,0,1,Debit Card,1682,1
9741,5573023,IOVINELLI,774,Israel,0,38,12,53469.4,2,1,0,105334,0,3,Debit Card,1736,1
9742,5638514,SZABADOS,846,UK,1,42,9,0,2,1,0,116927,0,2,Titanium Card,1008,1
9743,5621065,SCHLUND,785,UK,1,52,14,0,2,1,1,82565,0,5,Elite Card,576,1
9744,5611170,OSHIRO,734,Israel,1,22,12,77058.3,2,0,1,152516,0,6,Titanium Card,1299,1
9745,5787166,WALWYN,686,Israel,0,55,5,71312.6,1,1,1,119050,1,4,Elite Card,1488,0
9746,5604286,YELLOWBOY,778,UK,0,35,5,0,2,1,1,12055,0,3,Gold Card,478,1
9747,5784522,BERGSTEIN,495,Israel,1,34,13,93106,1,1,1,264381,0,6,Debit Card,561,1
9748,5776488,MACKINLAY,615,Israel,0,68,12,57358.8,3,0,0,289114,1,2,Titanium Card,1102,0
9749,5682174,CRITCH,688,Israel,1,18,9,68515.5,2,1,0,85189,1,1,Elite Card,1621,0
9750,5769161,LIDWELL,536,UK,0,32,3,0,2,1,1,281850,0,3,Elite Card,1004,1
9751,5592139,SAHL,677,UK,0,45,3,47169.5,1,1,1,139380,1,2,Elite Card,1800,0
9752,5791022,PFOTENHAUER,641,UK,1,57,15,81854.3,1,0,1,210250,0,3,Titanium Card,721,1
9753,5782344,GALLIO,674,UK,0,30,3,0,2,1,1,233674,0,3,Titanium Card,980,1
9754,5706813,PEZZETTI,716,Israel,1,62,5,102363.4,1,1,1,279862,0,1,Titanium Card,774,1
9755,5573574,DANIELSON,743,USA,0,31,13,81086.1,1,1,1,4887,0,3,Titanium Card,562,1
9756,5804205,GOLDBERGER,863,Israel,0,40,6,111988.8,2,1,1,160071,0,3,Elite Card,896,1
9757,5664605,LOUGHIN,699,USA,1,33,7,54102.5,1,1,1,216799,1,5,Elite Card,1602,0
9758,5697738,GERALDO,506,UK,0,41,2,66507.2,1,1,1,20387,0,1,Debit Card,558,1
9759,5701873,HAINESWORTH,627,Israel,1,38,9,83927.1,1,1,1,112282,0,2,Elite Card,512,1
9760,5790348,COLBOURNE,687,UK,1,22,13,0,2,1,0,188176,0,2,Titanium Card,723,1
9761,5634095,PICARIELLO,612,UK,0,23,11,79432.4,1,0,0,224610,0,1,Elite Card,1292,1
9762,5737052,MOURAO,836,Israel,0,64,4,48632.4,2,1,1,26033,0,1,Elite Card,674,1
9763,5736588,BIRON,725,Israel,1,19,6,89316.2,2,1,0,75441,0,4,Gold Card,1725,1
9764,5644640,ERNSBERGER,669,UK,1,19,9,102989.3,1,1,0,234592,0,1,Debit Card,775,1
9765,5571231,NEIVES,671,UK,1,30,7,65751.4,2,0,0,116966,0,2,Titanium Card,1306,1
9766,5777117,GIDCUMB,489,UK,0,73,10,91180.4,1,0,1,65517,0,2,Titanium Card,1170,1
9767,5795742,POHLMAN,845,Israel,1,44,14,63501.8,1,1,0,20859,0,1,Gold Card,1641,1
9768,5612377,VISLOCKY,580,UK,1,23,13,78276,1,1,1,19150,0,5,Elite Card,1033,1
9769,5646192,KC,697,Israel,0,61,9,91991.1,2,0,1,76962,1,1,Elite Card,1455,0
9770,5704727,ROMBERG,727,UK,1,51,10,95714.3,1,0,0,191166,0,1,Titanium Card,1105,1
9771,5660805,URQUIZU,488,UK,0,44,12,80798.4,1,1,0,108865,1,3,Elite Card,903,0
9772,5771385,MANCO,523,USA,0,48,12,81084.6,1,1,1,123657,0,1,Debit Card,831,1
9773,5751862,TIMOTHY,714,Israel,0,32,1,56293.4,2,1,1,90728,0,1,Debit Card,1369,1
9774,5700181,SANDONE,579,UK,1,27,2,0,2,1,1,199198,0,2,Gold Card,1306,1
9775,5740691,BOSTRON,678,UK,1,38,5,0,2,0,0,107734,0,2,Debit Card,1306,1
9776,5744730,MURNANE,732,UK,0,20,11,93571.1,1,1,0,175716,0,3,Debit Card,724,1
9777,5701536,BRUNACHE,823,UK,0,24,3,0,2,1,1,212559,0,1,Titanium Card,608,1
9778,5779681,FICKES,748,UK,1,31,10,61483,1,1,1,81775,0,2,Gold Card,814,1
9779,5624920,RHOAD,763,UK,0,38,0,0,2,1,0,274720,0,3,Gold Card,525,1
9780,5713127,CARVILLE,523,USA,0,38,8,80904,1,1,0,207540,0,6,Gold Card,1566,1
9781,5618733,MESSMORE,843,Israel,1,47,7,72668.8,1,1,1,119370,0,2,Titanium Card,1065,1
9782,5650538,LENOS,688,UK,0,49,1,98227.6,1,1,1,236187,1,2,Titanium Card,1099,0
9783,5728937,EASTMOND,510,UK,0,27,3,68655.9,1,1,0,257655,0,5,Titanium Card,781,1
9784,5680657,HAASL,562,Israel,0,43,1,64168.7,2,1,0,156395,0,5,Gold Card,702,1
9785,5688263,STEINBACHER,623,UK,0,30,7,0,2,1,0,250774,1,2,Debit Card,1020,0
9786,5609472,DIBIANCA,452,UK,0,31,5,103919.4,2,0,0,106162,0,2,Debit Card,1740,1
9787,5609937,COSTLOW,902,Israel,0,31,8,95286.1,2,1,1,172304,0,1,Gold Card,584,1
9788,5753303,GOLDY,578,UK,1,36,8,42721.4,1,0,1,163739,0,5,Debit Card,634,1
9789,5572446,STULBERG,755,UK,1,26,11,0,1,1,0,89027,0,4,Titanium Card,1254,1
9790,5815677,AERNI,565,UK,1,46,11,0,2,1,1,299486,0,4,Titanium Card,1027,1
9791,5658723,BRITTON,624,USA,0,37,4,0,2,1,1,181726,0,1,Elite Card,814,1
9792,5742163,SPINOLA,869,Israel,0,38,1,78891.3,1,1,0,39513,1,3,Elite Card,1588,0
9793,5788725,ESCOBALES,793,USA,0,33,14,112168.8,1,1,1,154198,0,3,Elite Card,414,1
9794,5772847,GOLWITZER,784,Israel,1,50,14,67986.1,1,1,0,136392,0,5,Gold Card,1101,1
9795,5659497,ARGUMEDO,707,USA,1,30,2,109935,1,0,0,211728,0,3,Gold Card,885,1
9796,5739641,WHOOLEY,538,UK,0,34,6,0,2,1,0,158352,0,1,Elite Card,1119,1
9797,5794890,QUEST,711,Israel,0,26,5,74541.7,2,1,1,274568,0,1,Gold Card,1311,1
9798,5722985,CARHART,688,USA,1,36,0,0,2,1,1,292188,0,5,Gold Card,980,1
9799,5654916,VORSE,647,Israel,0,30,8,79836.7,1,1,1,32779,0,1,Titanium Card,1638,1
9800,5724339,HERNANDEZGOMEZ,657,UK,0,36,11,79704.1,1,1,0,117375,1,3,Elite Card,1754,0
9801,5642346,SIDMORE,737,USA,0,25,0,79566.5,3,1,1,70671,1,4,Titanium Card,454,0
9802,5580102,LUKASZCZYK,588,USA,1,31,15,93018.8,1,1,1,49845,0,3,Debit Card,1268,1
9803,5745379,WEILERT,802,UK,1,36,14,63182.1,1,1,0,171419,0,3,Elite Card,1052,1
9804,5777314,ERAZMUS,704,UK,0,23,6,72230.1,1,0,1,58203,0,3,Gold Card,1580,1
9805,5597327,GALASKA,705,UK,0,41,14,111293.3,1,1,1,108757,0,1,Elite Card,817,1
9806,5706550,ARANAS,606,UK,1,27,10,116380.9,1,0,1,65914,0,1,Titanium Card,1585,1
9807,5649511,OVERMIER,752,USA,0,41,3,47886.2,1,1,1,102212,0,2,Debit Card,512,1
9808,5596030,THORELL,710,UK,1,45,0,0,2,0,1,163769,0,2,Titanium Card,1213,1
9809,5582309,HOCKENBURY,599,UK,1,45,5,51179.8,1,0,0,72337,0,5,Titanium Card,813,1
9810,5765029,TRAVERSE,859,UK,1,31,15,69742.9,1,1,0,92307,1,3,Gold Card,1696,0
9811,5707116,UZHCA,762,USA,0,29,12,0,1,1,0,141817,0,3,Gold Card,738,1
9812,5773263,HINDERS,623,Israel,0,35,10,85952,1,1,1,4275,0,5,Elite Card,1524,1
9813,5712848,DELZEIT,710,Israel,1,24,6,73961.3,2,1,0,245227,0,3,Titanium Card,842,1
9814,5692762,BUZARD,681,USA,1,38,8,66166.7,1,1,1,194444,0,4,Gold Card,1675,1
9815,5600594,SHUTE,613,UK,0,34,6,0,2,0,0,199712,0,2,Debit Card,998,1
9816,5746677,CHAULK,640,UK,0,30,14,0,2,1,1,282117,0,4,Debit Card,1362,1
9817,5651114,CHICOS,617,USA,1,53,11,0,2,1,0,262093,0,1,Debit Card,1756,1
9818,5813136,ZOLDAK,764,USA,0,27,1,0,2,0,1,118050,0,4,Debit Card,1717,1
9819,5619727,ROZWADOWSKI,529,UK,1,32,5,0,1,1,0,297403,0,5,Elite Card,429,1
9820,5814922,PINOS,639,Israel,1,50,4,69788.6,1,1,0,82900,1,3,Gold Card,543,0
9821,5763875,BAKHSH,715,Israel,1,52,14,79257.7,1,0,0,77455,0,4,Debit Card,1095,1
9822,5630044,DEHAHN,607,USA,0,25,9,104549.1,2,1,0,297377,0,5,Elite Card,1347,1
9823,5782670,INFANGER,792,Israel,1,46,10,82811.3,1,0,1,257163,0,4,Debit Card,847,1
9824,5624025,PAAUWE,560,UK,1,22,14,96172.3,1,1,0,74668,0,6,Titanium Card,1509,1
9825,5660091,GRIPP,670,Israel,1,25,4,85862.4,1,1,0,28893,0,1,Gold Card,493,1
9826,5702242,CARRIN,533,Israel,1,27,11,84210.2,1,1,0,48523,1,5,Elite Card,843,0
9827,5687649,SHARER,777,USA,0,42,1,0,2,1,0,206103,0,3,Debit Card,1416,1
9828,5807831,MARNACH,669,USA,0,28,6,0,2,0,1,96057,0,1,Gold Card,1282,1
9829,5576270,BRZOZOWSKI,651,UK,0,30,14,0,2,1,1,103221,0,6,Debit Card,658,1
9830,5724971,NIRENBERG,540,UK,0,40,7,76894.4,1,0,1,260449,0,1,Titanium Card,1196,1
9831,5739419,PAYZANT,595,UK,0,30,0,66108.2,1,1,0,192576,0,4,Elite Card,901,1
9832,5595176,CARDENAL,791,Israel,1,44,12,104565.4,2,1,1,149213,1,3,Debit Card,432,0
9833,5816418,OTTOBRE,582,Israel,0,57,5,70490.9,1,1,1,134903,1,4,Gold Card,1454,0
9834,5808406,RUTLAND,653,Israel,1,49,8,133411.8,2,1,0,141213,0,1,Debit Card,1270,1
9835,5800175,DARWOOD,563,UK,1,49,1,41474.9,1,0,1,257522,1,2,Gold Card,1686,0
9836,5616198,MCMILLIAN,818,UK,0,21,6,0,2,1,0,12334,0,1,Gold Card,1408,1
9837,5779482,MEGER,670,UK,0,39,7,0,2,1,1,255614,0,4,Gold Card,570,1
9838,5809399,MOLINE,762,UK,1,28,0,101021.6,1,1,1,69832,0,3,Debit Card,678,1
9839,5616453,DEMOURA,591,Israel,1,44,12,81015.7,1,0,0,242483,1,4,Debit Card,1574,0
9840,5689208,MEIRING,528,UK,0,38,1,0,1,1,1,111401,0,4,Debit Card,1141,1
